avg degree: 8.97, wc cost, ed cost, bf cost,exbf cost, wc time, ed time, bf time, exbf time
5.txt,0,0,0,0,0.0,1.376446423,0.0,0.0,0,0,0,0,0,0
4.txt,0,0,0,0,0.0,1.461757087,0.0,0.0,0,0,0,0,0,0
12.txt,0,0,0,0,0.0,0.545259387,0.0,0.0,0,0,0,0,0,0
3.txt,0,0,0,0,0.0,0.787103603,0.0,0.0,0,0,0,0,0,0
15.txt,0,0,0,0,0.0,0.582476835,0.0,0.0,0,0,0,0,0,0
6.txt,0,0,0,0,0.0,0.50804853,0.0,0.0,0,0,0,0,0,0
8.txt,0,0,0,0,0.0,0.689419737,0.0,0.0,0,0,0,0,0,0
17.txt,0,0,0,0,0.0,0.576879198,0.0,0.0,0,0,0,0,0,0
14.txt,0,0,0,0,0.0,0.696360251,0.0,0.0,0,0,0,0,0,0
18.txt,0,0,0,0,0.0,0.650372524,0.0,0.0,0,0,0,0,0,0
11.txt,0,0,0,0,0.0,0.583121444,0.0,0.0,0,0,0,0,0,0
1.txt,0,0,0,0,0.0,0.540360558,0.0,0.0,0,0,0,0,0,0
13.txt,0,0,0,0,0.0,0.557819856,0.0,0.0,0,0,0,0,0,0
20.txt,0,0,0,0,0.0,0.582013678,0.0,0.0,0,0,0,0,0,0
9.txt,0,0,0,0,0.0,0.62219617,0.0,0.0,0,0,0,0,0,0
19.txt,0,0,0,0,0.0,0.7966711,0.0,0.0,0,0,0,0,0,0
7.txt,0,0,0,0,0.0,0.780160345,0.0,0.0,0,0,0,0,0,0
2.txt,0,0,0,0,0.0,0.74630707,0.0,0.0,0,0,0,0,0,0
16.txt,0,0,0,0,0.0,0.887206311,0.0,0.0,0,0,0,0,0,0
10.txt,0,0,0,0,0.0,0.61165968,0.0,0.0,0,0,0,0,0,0
0.txt,0,0,0,0,0.0,0.716572203,0.0,0.0,0,0,0,0,0,0
