avg degree: 8.97, wc cost, ed cost, bf cost, wc time, ed time, bf time
12.txt,25031113,3045330,24167579,287.988798,37.69793,288.566874,272160,1663200,105840,272160,1663200
5.txt,5554722,73835653,3177953,62.28077,1168.540159,38.308515,54432,145864,105840,9360,35200
