avg degree: 8.97, wc cost, ed cost, bf cost,exbf cost, wc time, ed time, bf time, exbf time
5.txt,0,0,0,0,0.0,0.896069998,0.0,0.0,0,0,0,0,0,0
4.txt,0,0,0,0,0.0,0.431583279,0.0,0.0,0,0,0,0,0,0
12.txt,0,0,0,0,0.0,0.485361863,0.0,0.0,0,0,0,0,0,0
3.txt,0,0,0,0,0.0,0.407705795,0.0,0.0,0,0,0,0,0,0
15.txt,0,0,0,0,0.0,0.611522269,0.0,0.0,0,0,0,0,0,0
6.txt,0,0,0,0,0.0,0.287948986,0.0,0.0,0,0,0,0,0,0
8.txt,0,0,0,0,0.0,0.28783531,0.0,0.0,0,0,0,0,0,0
17.txt,0,0,0,0,0.0,0.252151787,0.0,0.0,0,0,0,0,0,0
14.txt,0,0,0,0,0.0,0.309900213,0.0,0.0,0,0,0,0,0,0
18.txt,0,0,0,0,0.0,0.29025559,0.0,0.0,0,0,0,0,0,0
11.txt,0,0,0,0,0.0,0.280979341,0.0,0.0,0,0,0,0,0,0
1.txt,0,0,0,0,0.0,0.303053519,0.0,0.0,0,0,0,0,0,0
13.txt,0,0,0,0,0.0,0.332043241,0.0,0.0,0,0,0,0,0,0
20.txt,0,0,0,0,0.0,0.255137409,0.0,0.0,0,0,0,0,0,0
9.txt,0,0,0,0,0.0,0.29337429,0.0,0.0,0,0,0,0,0,0
19.txt,0,0,0,0,0.0,0.237089218,0.0,0.0,0,0,0,0,0,0
7.txt,0,0,0,0,0.0,0.298708863,0.0,0.0,0,0,0,0,0,0
2.txt,0,0,0,0,0.0,0.428782585,0.0,0.0,0,0,0,0,0,0
16.txt,0,0,0,0,0.0,0.319587657,0.0,0.0,0,0,0,0,0,0
10.txt,0,0,0,0,0.0,0.269933256,0.0,0.0,0,0,0,0,0,0
0.txt,0,0,0,0,0.0,0.263779968,0.0,0.0,0,0,0,0,0,0
