avg degree: 8.97, wc cost, ed cost, bf cost,exbf cost, wc time, ed time, bf time, exbf time
5.txt,0,0,0,0,0.0,63.513915249,0.0,0.0,0,0,0,0,0,0
4.txt,0,0,0,0,0.0,1503.051493252,0.0,0.0,0,0,0,0,0,0
12.txt,0,0,0,0,0.0,241.583215333,0.0,0.0,0,0,0,0,0,0
3.txt,0,0,0,0,0.0,118.729793227,0.0,0.0,0,0,0,0,0,0
15.txt,0,0,0,0,0.0,1662.931031349,0.0,0.0,0,0,0,0,0,0
6.txt,0,0,0,0,0.0,146.51908128,0.0,0.0,0,0,0,0,0,0
8.txt,0,0,0,0,0.0,2575.420390632,0.0,0.0,0,0,0,0,0,0
17.txt,0,0,0,0,0.0,38.950168115,0.0,0.0,0,0,0,0,0,0
14.txt,0,0,0,0,0.0,1136.971773929,0.0,0.0,0,0,0,0,0,0
18.txt,0,0,0,0,0.0,261.698754368,0.0,0.0,0,0,0,0,0,0
11.txt,0,0,0,0,0.0,892.170706594,0.0,0.0,0,0,0,0,0,0
1.txt,0,0,0,0,0.0,2490.89568514,0.0,0.0,0,0,0,0,0,0
13.txt,0,0,0,0,0.0,1590.132805649,0.0,0.0,0,0,0,0,0,0
20.txt,0,0,0,0,0.0,69.848498432,0.0,0.0,0,0,0,0,0,0
9.txt,0,0,0,0,0.0,2082.717594709,0.0,0.0,0,0,0,0,0,0
19.txt,0,0,0,0,0.0,245.0933907,0.0,0.0,0,0,0,0,0,0
7.txt,0,0,0,0,0.0,46.796138046,0.0,0.0,0,0,0,0,0,0
2.txt,0,0,0,0,0.0,259.341338595,0.0,0.0,0,0,0,0,0,0
16.txt,0,0,0,0,0.0,9.627374057,0.0,0.0,0,0,0,0,0,0
10.txt,0,0,0,0,0.0,525.777454078,0.0,0.0,0,0,0,0,0,0
0.txt,0,0,0,0,0.0,1512.902174458,0.0,0.0,0,0,0,0,0,0
