avg degree: 8.97, wc cost, ed cost, bf cost,exbf cost, wc time, ed time, bf time, exbf time
5.txt,0,0,0,0,0.0,1.838944003,0.0,0.0,0,0,0,0,0,0
1981-bookAboutGrief-HaroldKushner.query,0,0,0,0,0.0,1.037381049,0.0,0.0,0,0,0,0,0,0
1973Ufo-sightingsInFairlessHillsPa.query,0,0,0,0,0.0,0.982045188,0.0,0.0,0,0,0,0,0,0
1970privateSchoolsAnnistonAlabama.query,0,0,0,0,0.0,1.053644902,0.0,0.0,0,0,0,0,0,0
AudreLorde-AwardWinner.query,0,0,0,0,0.0,0.489157034,0.0,0.0,0,0,0,0,0,0
4.txt,0,0,0,0,0.0,0.525505346,0.0,0.0,0,0,0,0,0,0
CaesarSalad-MexicanFood.query,0,0,0,0,0.0,0.512950439,0.0,0.0,0,0,0,0,0,0
12.txt,0,0,0,0,0.0,0.528843101,0.0,0.0,0,0,0,0,0,0
3.txt,0,0,0,0,0.0,0.665752004,0.0,0.0,0,0,0,0,0,0
15.txt,0,0,0,0,0.0,0.571831912,0.0,0.0,0,0,0,0,0,0
6.txt,0,0,0,0,0.0,0.573254763,0.0,0.0,0,0,0,0,0,0
8.txt,0,0,0,0,0.0,0.503402033,0.0,0.0,0,0,0,0,0,0
17.txt,0,0,0,0,0.0,0.517301113,0.0,0.0,0,0,0,0,0,0
14.txt,0,0,0,0,0.0,0.51559518,0.0,0.0,0,0,0,0,0,0
18.txt,0,0,0,0,0.0,0.496863962,0.0,0.0,0,0,0,0,0,0
CalgaryWinterGames.query,0,0,0,0,0.0,0.645515284,0.0,0.0,0,0,0,0,0,0
11.txt,0,0,0,0,0.0,0.505037665,0.0,0.0,0,0,0,0,0,0
1.txt,0,0,0,0,0.0,0.621384055,0.0,0.0,0,0,0,0,0,0
13.txt,0,0,0,0,0.0,0.565064101,0.0,0.0,0,0,0,0,0,0
Christmas-Thanksgiving.query,0,0,0,0,0.0,0.54116757,0.0,0.0,0,0,0,0,0,0
9.txt,0,0,0,0,0.0,0.528720864,0.0,0.0,0,0,0,0,0,0
19.txt,0,0,0,0,0.0,0.523395916,0.0,0.0,0,0,0,0,0,0
7.txt,0,0,0,0,0.0,0.556294376,0.0,0.0,0,0,0,0,0,0
CaesarsPalace-LasVegas.query,0,0,0,0,0.0,0.504659706,0.0,0.0,0,0,0,0,0,0
Basket.query,0,0,0,0,0.0,0.520579585,0.0,0.0,0,0,0,0,0,0
2.txt,0,0,0,0,0.0,0.564247112,0.0,0.0,0,0,0,0,0,0
16.txt,0,0,0,0,0.0,0.563435875,0.0,0.0,0,0,0,0,0,0
10.txt,0,0,0,0,0.0,0.547264091,0.0,0.0,0,0,0,0,0,0
AustraliaIceDancing.query,0,0,0,0,0.0,0.499281236,0.0,0.0,0,0,0,0,0,0
0.txt,0,0,0,0,0.0,0.705726018,0.0,0.0,0,0,0,0,0,0
